-77.57,-72.43,-20.36,18,500389,1,0
-77.57,-72.42,-20.35,34,500406,1,0
-77.54,-72.41,-20.34,51,500422,1,0
-77.58,-72.41,-20.38,67,500439,1,0
-77.57,-72.39,-20.37,100,500455,1,0
-77.61,-72.38,-20.42,139,500471,1,0
-77.58,-72.38,-20.39,178,500490,1,0
-77.56,-72.38,-20.36,217,500506,1,0
-77.57,-72.38,-20.37,253,500523,1,0
-77.62,-72.37,-20.42,292,500539,1,0
-77.67,-72.39,-20.47,331,500568,1,0
-77.74,-72.40,-20.54,370,500604,1,0
-77.71,-72.39,-20.51,407,500643,1,0
-77.66,-72.36,-20.46,446,500682,1,0
-77.70,-72.33,-20.52,485,500721,1,0
-77.74,-72.37,-20.58,524,500760,0,0
-77.68,-72.34,-20.51,563,500799,0,0
-77.55,-72.37,-20.37,600,500836,0,0
-77.63,-72.37,-20.43,638,500875,0,0
-77.51,-72.38,-20.31,677,500914,0,0
-77.66,-72.37,-20.46,716,500953,0,0
-77.65,-72.37,-20.48,755,500992,0,0
-77.66,-72.36,-20.48,792,501028,0,0
-77.64,-72.37,-20.46,831,501067,0,0
-77.80,-72.39,-20.59,870,501106,0,0
-77.75,-72.41,-20.56,909,501145,0,0
-77.86,-72.43,-20.64,948,501184,0,0
-77.61,-72.40,-20.39,985,501223,0,0
-77.65,-72.42,-20.44,1024,501260,1,0
-77.64,-72.41,-20.43,1062,501299,1,0
-77.63,-72.40,-20.42,1103,501338,1,0
-77.71,-72.39,-20.48,1142,501377,1,0
-77.79,-72.40,-20.54,1181,501415,1,0
-77.72,-72.39,-20.49,1222,501454,1,0
-77.70,-72.40,-20.48,1261,501493,1,0
-77.76,-72.39,-20.56,1300,501534,1,0
-77.71,-72.38,-20.53,1339,501573,1,0
-77.74,-72.41,-20.57,1380,501614,1,0
-77.51,-72.37,-20.39,1419,501653,1,0
-77.63,-72.39,-20.51,1458,501692,1,0
-77.74,-72.38,-20.62,1499,501733,1,0
-77.58,-72.41,-20.47,1538,501772,0,0
-77.54,-72.39,-20.42,1576,501813,0,0
-77.56,-72.39,-20.43,1617,501852,0,0
-77.49,-72.42,-20.40,1656,501891,0,0
-77.51,-72.41,-20.40,1695,501929,0,0
-77.50,-72.43,-20.39,1734,501968,0,0
-77.49,-72.41,-20.39,1775,502009,0,0
-77.52,-72.41,-20.41,1814,502048,0,0
-77.52,-72.38,-20.39,1853,502089,0,0
-77.52,-72.37,-20.38,1894,502128,0,0
-77.58,-72.37,-20.44,1933,502169,0,0
-77.53,-72.36,-20.36,1972,502208,0,0
-77.42,-72.35,-20.26,2013,502247,0,0
-77.45,-72.37,-20.28,2052,502288,1,0
-77.55,-72.38,-20.38,2091,502327,1,0
-77.49,-72.37,-20.33,2129,502368,1,0
-77.55,-72.38,-20.41,2170,502407,1,0
-77.63,-72.38,-20.49,2209,502446,1,0
-77.53,-72.34,-20.38,2248,502484,1,0
-77.53,-72.34,-20.39,2289,502525,1,0
-77.55,-72.38,-20.42,2328,502564,1,0
-77.41,-72.38,-20.28,2367,502603,1,0
-77.54,-72.37,-20.39,2406,502644,1,0
-77.65,-72.37,-20.51,2447,502683,1,0
-77.59,-72.38,-20.47,2486,502724,1,0
-77.61,-72.38,-20.50,2525,502763,1,0
-77.79,-72.38,-20.67,2566,502804,0,0
-77.68,-72.38,-20.57,2605,502841,0,0
-77.53,-72.38,-20.44,2643,502880,0,0
-77.78,-72.39,-20.63,2684,502921,0,0
-77.78,-72.38,-20.64,2723,502960,0,0
-77.62,-72.41,-20.47,2762,503001,0,0
-77.74,-72.45,-20.57,2801,503040,0,0
-77.59,-72.42,-20.41,2842,503080,0,0
-77.61,-72.39,-20.40,2881,503119,0,0
-77.55,-72.40,-20.39,2920,503158,0,0
-77.49,-72.37,-20.31,2961,503199,0,0
-77.61,-72.38,-20.44,3000,503238,0,1
-77.69,-72.39,-20.53,3039,503277,0,1
-77.67,-72.41,-20.51,3080,503316,1,1
-77.75,-72.43,-20.65,3119,503357,1,1
-77.84,-72.42,-20.76,3158,503396,1,1
-77.84,-72.40,-20.73,3196,503435,1,1
-77.91,-72.39,-20.79,3237,503476,1,1
-77.93,-72.41,-20.79,3276,503515,1,1
-77.85,-72.38,-20.71,3315,503556,1,1
-77.74,-72.38,-20.63,3356,503595,1,1
-77.62,-72.38,-20.51,3395,503635,1,1
-77.53,-72.38,-20.45,3434,503674,1,1
-77.35,-72.36,-20.32,3473,503713,1,1
-77.43,-72.38,-20.38,3514,503752,1,1
-77.38,-72.36,-20.36,3553,503791,1,1
-77.46,-72.36,-20.41,3592,503832,0,1
-77.55,-72.37,-20.51,3633,503871,0,1
-77.43,-72.37,-20.36,3672,503912,0,1
-77.47,-72.37,-20.40,3710,503951,0,1
-77.34,-72.39,-20.27,3751,503990,0,1
-77.37,-72.39,-20.28,3790,504031,0,1
-77.47,-72.37,-20.38,3829,504070,0,1
-77.49,-72.38,-20.41,3868,504111,0,1
-77.54,-72.37,-20.45,3909,504150,0,1
-77.66,-72.37,-20.57,3948,504190,0,1
-77.69,-72.38,-20.60,3987,504227,0,1
-77.74,-72.40,-20.64,4028,504268,0,1
-77.73,-72.38,-20.61,4067,504307,0,1
-77.74,-72.38,-20.62,4106,504346,1,1
-77.73,-72.38,-20.61,4147,504387,1,1
-77.73,-72.37,-20.60,4186,504426,1,1
-77.78,-72.39,-20.63,4225,504467,1,1
-77.71,-72.39,-20.56,4263,504506,1,1
-77.74,-72.41,-20.58,4304,504547,1,1
-77.65,-72.41,-20.52,4343,504586,1,1
-77.67,-72.36,-20.52,4382,504625,1,1
-77.76,-72.37,-20.63,4423,504664,1,1
-77.83,-72.37,-20.71,4462,504702,1,1
-77.95,-72.37,-20.82,4501,504743,1,1
-77.86,-72.39,-20.76,4542,504782,1,1
