10.16,-1.07,67.98,26,297404,0,0
10.18,-1.07,67.98,43,297420,0,0
10.18,-1.07,67.97,61,297439,0,0
10.18,-1.08,67.96,81,297455,0,0
10.18,-1.07,67.97,116,297472,1,0
10.18,-1.07,67.97,151,297488,1,0
10.17,-1.08,67.96,186,297504,1,0
10.18,-1.09,67.96,221,297521,1,0
10.18,-1.09,67.96,258,297537,1,0
10.19,-1.08,67.96,292,297553,1,0
10.18,-1.07,67.97,327,297582,1,0
10.18,-1.05,67.98,362,297617,1,0
10.17,-1.05,67.98,399,297654,1,0
10.16,-1.09,68.00,434,297689,1,0
10.13,-1.11,67.99,468,297723,1,0
10.14,-1.11,67.99,505,297760,1,0
10.14,-1.13,67.97,540,297795,1,0
10.13,-1.16,67.97,575,297830,1,0
10.11,-1.11,67.94,610,297867,1,0
10.13,-1.12,67.92,647,297902,1,0
10.13,-1.16,67.94,681,297936,1,0
10.14,-1.17,67.90,716,297971,1,0
10.17,-1.18,67.94,751,298006,0,0
10.17,-1.22,67.92,788,298043,0,0
10.15,-1.16,67.86,823,298080,0,0
10.17,-1.18,67.84,858,298115,0,0
10.17,-1.06,67.82,892,298149,0,0
10.16,-1.07,67.81,929,298192,0,0
10.17,-1.07,67.83,964,298221,0,0
10.14,-1.10,67.85,999,298256,0,0
10.12,-1.06,67.83,1036,298291,0,0
10.14,-1.07,67.86,1071,298328,0,0
10.14,-1.03,67.85,1107,298362,0,0
10.14,-1.05,67.88,1144,298399,0,0
10.14,-1.03,67.89,1181,298432,0,0
10.14,-1.00,67.85,1216,298475,0,0
10.14,-0.96,67.83,1253,298506,1,1
10.17,-0.99,67.86,1290,298543,1,1
10.14,-1.03,67.91,1327,298586,1,1
10.15,-0.99,67.94,1361,298616,1,1
10.15,-1.01,67.95,1398,298653,1,1
10.12,-0.94,67.92,1435,298696,1,1
10.15,-0.93,67.93,1472,298727,1,1
10.14,-0.95,67.93,1509,298760,1,1
10.18,-0.91,67.90,1544,298797,1,1
10.19,-0.91,67.92,1581,298835,1,1
10.19,-0.93,67.95,1617,298872,1,1
10.22,-0.90,67.94,1654,298907,1,1
10.23,-0.92,67.93,1689,298950,1,1
10.20,-0.91,67.92,1726,298979,1,1
10.18,-0.92,67.92,1763,299016,0,1
10.19,-0.93,67.95,1800,299053,0,1
10.17,-0.89,67.95,1837,299089,0,1
10.17,-0.91,67.96,1871,299126,0,1
10.17,-0.89,67.96,1908,299163,0,1
10.18,-0.90,68.00,1945,299200,0,1
10.17,-0.91,67.99,1982,299237,0,1
10.17,-0.90,67.98,2017,299272,0,1
10.20,-0.85,67.97,2054,299315,0,1
10.19,-0.86,67.98,2091,299358,0,1
10.20,-0.88,67.98,2127,299401,0,1
10.19,-0.87,67.98,2162,299419,0,1
10.17,-0.89,68.00,2199,299456,0,1
10.19,-0.88,68.00,2236,299491,0,1
10.18,-0.90,67.98,2273,299528,1,1
10.16,-0.86,68.00,2310,299571,1,1
10.19,-0.86,68.01,2344,299601,1,1
10.20,-0.85,68.00,2381,299638,1,1
10.17,-0.84,68.02,2418,299675,1,1
10.19,-0.87,68.02,2455,299710,1,1
10.18,-0.85,68.00,2490,299747,1,1
10.17,-0.84,68.02,2527,299790,1,1
10.20,-0.82,68.04,2564,299821,1,1
10.22,-0.78,68.02,2600,299857,1,1
10.23,-0.77,68.01,2637,299892,1,1
10.22,-0.79,68.01,2672,299929,1,1
10.23,-0.83,67.99,2709,299966,1,1
10.21,-0.83,67.98,2746,300009,1,1
10.22,-0.86,68.01,2783,300040,0,1
10.21,-0.82,67.99,2818,300077,0,1
10.19,-0.80,67.99,2854,300111,0,1
10.18,-0.80,67.93,2891,300148,0,1
10.17,-0.82,67.95,2928,300185,0,1
10.18,-0.80,67.94,2963,300222,0,1
10.17,-0.85,67.97,3000,300257,0,1
