12.02,6.48,69.61,28,384907,0,1
12.03,6.47,69.60,45,384923,0,1
12.04,6.47,69.60,61,384940,0,1
12.04,6.50,69.60,77,384956,0,1
12.04,6.52,69.60,112,384972,0,1
12.06,6.55,69.60,147,384989,0,1
12.05,6.58,69.60,180,385005,0,1
12.03,6.58,69.59,215,385021,0,1
12.03,6.59,69.59,249,385038,0,1
12.03,6.65,69.59,284,385054,0,1
12.02,6.68,69.57,317,385077,0,1
12.03,6.65,69.54,352,385110,0,1
12.02,6.71,69.52,387,385144,0,1
12.02,6.72,69.53,421,385179,0,1
12.01,6.72,69.54,454,385214,0,1
12.00,6.77,69.55,489,385247,0,1
11.97,6.80,69.55,524,385284,0,1
12.01,6.81,69.54,559,385316,0,1
12.00,6.82,69.57,591,385351,0,1
12.00,6.89,69.52,626,385384,1,1
12.00,6.87,69.55,661,385421,1,1
12.03,6.84,69.57,696,385454,1,1
12.03,6.82,69.56,729,385488,1,1
12.03,6.79,69.59,763,385523,1,1
12.04,6.80,69.57,798,385558,1,1
12.05,6.79,69.55,833,385593,1,1
12.06,6.82,69.54,866,385626,1,1
12.07,6.86,69.51,901,385662,1,1
12.05,6.86,69.52,935,385695,1,1
12.03,6.95,69.52,970,385730,1,1
12.02,7.00,69.52,1003,385763,1,1
12.00,7.02,69.55,1040,385800,1,1
12.02,7.05,69.56,1075,385832,1,1
12.01,7.03,69.58,1110,385867,1,1
12.01,7.00,69.61,1146,385900,0,1
12.04,6.98,69.62,1181,385937,0,1
12.03,7.00,69.62,1216,385974,0,1
12.05,7.01,69.63,1251,386009,0,1
12.03,6.96,69.61,1288,386043,0,0
12.02,7.02,69.61,1323,386078,0,0
12.03,7.03,69.59,1357,386113,0,0
12.01,7.06,69.58,1392,386150,0,0
11.98,7.03,69.61,1429,386187,0,0
11.99,7.03,69.59,1464,386222,0,0
11.97,7.01,69.60,1499,386256,0,0
12.00,7.01,69.59,1533,386291,0,0
12.03,7.05,69.59,1570,386326,0,0
12.05,7.10,69.60,1605,386363,0,0
12.04,7.10,69.64,1640,386400,0,0
12.02,7.13,69.64,1675,386435,1,0
12.04,7.16,69.61,1712,386469,1,0
12.01,7.22,69.60,1746,386504,1,0
12.01,7.21,69.62,1781,386539,1,0
12.00,7.21,69.63,1818,386576,1,0
12.04,7.27,69.61,1853,386611,1,0
12.05,7.26,69.60,1888,386646,1,0
12.07,7.30,69.62,1923,386682,1,0
12.09,7.33,69.63,1959,386717,1,0
12.09,7.36,69.66,1994,386752,1,0
12.12,7.50,69.68,2029,386789,1,0
12.12,7.44,69.67,2064,386824,1,0
12.11,7.37,69.67,2101,386859,1,0
12.19,7.20,69.68,2136,386893,1,0
12.33,6.61,69.76,2170,386932,1,0
12.47,5.45,69.86,2205,386965,0,0
12.50,2.89,69.99,2242,387008,0,0
12.47,1.26,70.04,2277,387035,0,0
12.50,-1.40,69.99,2312,387072,0,0
12.60,-3.96,70.02,2349,387108,0,0
13.70,-7.29,70.36,2385,387143,0,0
13.48,-7.72,70.72,2422,387178,0,0
12.62,-6.38,70.44,2457,387213,0,0
12.59,-3.52,70.03,2494,387250,0,0
13.31,0.35,69.63,2531,387287,0,0
13.68,4.06,69.49,2566,387321,0,0
13.42,6.53,69.61,2600,387358,0,0
13.10,8.40,69.65,2637,387395,0,0
13.49,11.19,69.45,2672,387432,0,0
13.72,13.53,69.40,2709,387469,1,0
14.06,15.81,69.40,2746,387504,1,0
14.49,18.20,69.38,2781,387538,1,0
14.71,21.51,69.42,2818,387575,1,0
15.68,24.01,69.41,2854,387610,1,0
16.07,28.99,70.07,2891,387647,1,0
16.23,33.28,70.43,2926,387684,1,0
15.48,37.02,71.15,2963,387721,1,0
15.47,40.06,71.12,3000,387758,1,0
14.90,42.42,71.67,3037,387792,1,0
13.88,43.92,72.72,3072,387829,1,0
12.79,44.64,73.76,3108,387866,1,0
12.07,44.22,74.64,3145,387901,1,0
12.13,42.62,74.89,3182,387940,1,0
12.16,40.71,75.25,3219,387977,0,0
12.24,38.54,75.53,3254,388012,0,0
12.31,36.90,75.64,3291,388048,0,0
12.39,33.81,75.72,3328,388085,0,0
