0.11,4.38,68.49,24,1419034,0,0
-0.21,4.37,68.41,43,1419053,0,0
-0.54,3.81,68.39,61,1419071,0,0
-0.95,4.74,67.96,81,1419094,0,0
-0.67,4.60,67.59,108,1419110,0,0
-0.70,4.75,67.61,143,1419126,0,0
-0.78,4.77,67.71,180,1419143,0,0
-0.92,4.68,67.84,215,1419159,0,0
-0.74,4.16,67.99,249,1419175,0,0
-0.83,3.37,68.01,284,1419192,0,0
-0.98,2.50,67.97,321,1419208,0,0
-1.00,1.95,67.84,356,1419243,0,0
-0.92,2.50,67.84,391,1419280,0,0
-0.40,3.62,67.83,425,1419317,1,0
-0.07,3.26,67.83,462,1419350,1,0
-0.24,6.14,68.02,497,1419384,1,0
-0.70,6.06,67.63,532,1419419,1,0
-0.91,5.33,67.62,567,1419456,1,0
-1.02,5.59,67.69,604,1419493,1,0
-1.25,6.22,67.67,638,1419528,1,0
-1.17,5.68,67.56,677,1419563,1,0
-1.48,5.47,67.40,710,1419597,1,0
-1.07,7.27,67.31,745,1419675,1,0
-0.90,9.21,67.38,780,1419708,1,0
-0.91,10.11,67.39,854,1419724,1,0
-0.91,10.86,67.39,872,1419745,1,0
-0.76,7.68,67.63,890,1419866,0,0
-0.77,6.98,67.69,923,1419884,0,0
-0.69,6.62,67.74,958,1419902,0,0
-0.72,6.35,67.78,995,1419921,0,0
-0.76,6.10,67.81,1030,1419937,0,0
-0.80,5.85,67.83,1067,1419954,0,0
-0.75,6.82,67.84,1103,1419991,0,0
-0.83,9.60,67.67,1138,1420025,0,0
-0.77,11.57,67.53,1175,1420060,0,0
-0.77,12.60,67.52,1212,1420097,0,0
-0.74,12.45,67.79,1251,1420134,0,0
-0.46,11.13,68.00,1288,1420169,0,0
-0.39,7.73,68.18,1325,1420206,0,0
-0.76,3.94,68.16,1361,1420244,0,0
-0.86,6.11,68.27,1398,1420281,0,0
-0.22,4.83,68.31,1435,1420318,1,0
-0.07,3.59,68.32,1470,1420355,1,0
-0.19,2.61,68.33,1507,1420392,1,0
0.01,2.74,68.36,1544,1420431,1,0
0.22,3.92,68.37,1579,1420468,1,0
0.22,4.83,68.27,1613,1420503,1,0
0.16,5.57,68.01,1650,1420539,1,0
0.03,6.06,67.64,1685,1420576,1,0
0.16,5.83,67.56,1720,1420611,1,0
0.32,5.36,67.57,1755,1420646,1,0
0.43,5.17,67.62,1792,1420681,1,0
-0.48,4.87,67.63,1826,1420720,1,0
-0.49,4.69,67.72,1863,1420752,1,0
-0.88,4.52,67.76,1898,1420789,1,0
-1.21,4.41,67.75,1935,1420826,0,0
-1.07,4.20,67.90,1972,1420859,0,0
-1.26,3.84,68.08,2009,1420896,0,0
-1.53,3.32,68.41,2045,1420982,0,0
