10.42,6.68,69.83,57,682014,0,0
10.33,6.12,69.72,608,682573,1,0
10.30,6.16,69.70,634,682616,1,0
10.31,6.13,69.71,653,682635,1,0
10.29,6.08,69.62,722,682704,1,0
10.28,6.10,69.62,739,682721,1,0
10.28,6.12,69.64,755,682737,1,0
10.30,6.14,69.65,774,682756,1,0
10.33,6.15,69.67,792,682772,1,0
10.32,6.15,69.70,827,682788,0,0
10.18,6.18,69.70,862,682807,0,0
10.29,6.19,69.71,894,682823,0,0
10.35,6.19,69.72,929,682840,0,0
10.27,6.23,69.73,964,682856,0,0
10.24,6.24,69.72,999,682872,0,0
10.24,6.34,69.72,1034,682915,0,0
10.29,6.41,69.75,1069,682958,0,0
10.31,6.46,69.77,1103,683001,0,0
10.33,6.55,69.80,1138,683087,0,0
10.32,6.62,69.76,1175,683126,0,0
10.31,6.60,69.76,1210,683143,0,0
10.31,6.60,69.75,1245,683159,0,0
10.30,6.61,69.74,1280,683175,0,0
10.30,6.62,69.75,1316,683192,0,0
10.30,6.63,69.74,1351,683212,0,0
10.30,6.70,69.72,1386,683255,0,0
10.33,6.72,69.73,1421,683282,0,0
10.31,6.77,69.72,1458,683325,1,0
10.31,6.80,69.72,1492,683354,1,0
10.34,6.80,69.72,1527,683388,1,0
10.35,6.80,69.73,1562,683423,1,0
10.36,6.82,69.75,1599,683460,1,0
10.34,6.83,69.75,1634,683495,1,0
10.33,6.86,69.75,1669,683532,1,0
10.33,6.86,69.74,1705,683567,1,0
10.32,6.85,69.68,1740,683610,1,0
10.26,6.60,69.67,1775,683653,1,0
10.26,6.51,69.67,1810,683675,1,0
10.30,6.51,69.67,1847,683712,1,0
10.30,6.44,69.67,1882,683743,1,0
10.29,6.38,69.67,1916,683786,1,0
10.29,6.46,69.72,1951,683900,0,0
10.32,6.50,69.69,1988,683933,0,0
10.31,6.51,69.69,2023,683954,0,0
10.30,6.49,69.70,2058,683970,0,0
10.29,6.47,69.72,2093,683988,0,0
10.31,6.44,69.73,2129,684005,0,0
10.33,6.47,69.72,2164,684027,0,0
10.32,6.59,69.70,2199,684062,0,0
10.28,6.72,69.71,2236,684142,0,0
10.29,6.73,69.67,2271,684175,0,0
10.29,6.73,69.67,2306,684193,0,0
10.29,6.74,69.67,2340,684210,0,0
10.33,7.01,69.77,2482,684468,1,0
10.33,6.98,69.78,2504,684490,1,0
10.33,6.90,69.78,2521,684509,1,0
10.33,6.83,69.78,2537,684525,1,0
10.36,6.84,69.82,2560,684548,1,0
10.37,6.73,69.83,2592,684564,1,0
10.38,6.59,69.84,2627,684580,1,0
10.41,6.46,69.83,2664,684597,1,0
10.43,6.30,69.80,2699,684613,1,0
10.43,6.01,69.79,2734,684630,1,0
10.44,5.54,69.79,2770,684652,1,0
10.46,4.76,69.79,2805,684675,1,0
10.50,3.50,69.76,2840,684705,1,0
10.52,1.69,69.68,2875,684748,1,0
10.46,0.56,69.56,2912,684777,1,1
10.51,-1.76,69.47,2947,684820,1,1
10.53,-3.07,69.43,2983,684847,0,1
10.54,-4.40,69.25,3018,684881,0,1
10.64,-6.55,69.11,3055,684918,0,1
10.71,-8.36,69.02,3092,684953,0,1
10.63,-10.47,68.87,3129,684990,0,1
10.91,-9.83,68.33,3166,685025,0,1
11.11,-8.92,67.89,3203,685062,0,1
11.72,-7.32,67.60,3239,685099,0,1
11.93,-6.53,67.55,3274,685135,0,1
12.04,-5.41,67.42,3311,685172,0,1
12.00,-4.76,67.35,3348,685209,0,1
11.88,-5.02,67.40,3385,685246,0,1
11.90,-5.43,67.33,3420,685283,0,1
11.75,-5.62,67.12,3457,685320,0,1
12.05,-5.43,67.04,3493,685357,1,1
12.17,-5.39,67.19,3530,685391,1,1
12.22,-4.92,67.30,3565,685428,1,1
12.18,-3.77,67.31,3602,685465,1,1
12.43,-2.05,67.38,3639,685502,1,1
12.68,0.84,67.45,3676,685539,1,1
12.81,3.85,67.53,3710,685574,1,1
12.59,7.21,67.37,3745,685611,1,1
13.27,10.69,67.20,3782,685647,1,1
13.58,13.03,67.66,3817,685684,1,1
13.62,15.57,68.29,3854,685719,1,1
13.36,18.17,68.88,3891,685756,1,1
13.31,20.94,69.39,3928,685791,1,1
13.92,25.49,69.69,3962,685826,1,1
13.71,29.80,70.82,3999,685862,0,1
13.64,34.02,71.69,4036,685899,0,1
13.92,37.08,71.66,4073,685936,0,1
13.13,39.74,72.78,4110,685973,0,1
12.26,41.48,74.04,4145,686008,0,1
11.88,42.78,74.96,4182,686045,0,1
11.69,42.41,75.79,4218,686082,0,1
11.77,41.09,76.34,4255,686118,0,1
12.11,40.02,76.50,4290,686155,0,1
12.41,38.12,76.82,4327,686192,0,1
12.94,36.70,77.05,4364,686227,0,1
13.81,34.61,77.27,4401,686264,0,1
13.73,32.45,78.22,4438,686301,0,1
12.31,27.60,79.60,4472,686338,0,1
11.01,23.53,80.48,4509,686374,1,1
10.32,21.88,80.74,4546,686409,1,1
11.10,19.87,80.08,4583,686446,1,1
11.33,18.26,79.49,4618,686485,1,1
12.47,16.16,78.94,4655,686520,1,1
14.30,14.44,78.11,4691,686557,1,1
15.46,11.94,77.52,4728,686592,1,1
15.43,9.96,77.06,4763,686628,1,1
14.07,8.46,77.07,4800,686665,1,1
13.43,7.46,76.37,4835,686702,1,1
13.74,7.47,75.38,4870,686739,1,1
13.47,7.21,74.89,4907,686776,1,1
12.79,6.83,74.65,4941,686811,1,1
12.31,8.10,74.61,4976,686848,1,1
12.22,8.48,74.37,5011,686882,0,1
13.18,8.87,74.10,5048,686917,0,1
13.42,10.53,74.56,5083,686952,0,1
12.39,10.56,75.06,5120,686989,0,1
10.12,10.37,75.67,5154,687024,0,1
8.02,9.84,76.32,5191,687058,0,1
6.91,8.21,76.52,5226,687093,0,1
6.31,6.62,76.13,5261,687130,0,1
6.04,6.44,75.23,5294,687167,0,1
5.17,4.80,74.08,5328,687204,0,1
5.56,3.94,72.75,5363,687239,0,1
6.47,1.91,72.06,5398,687273,0,1
7.65,0.19,72.10,5433,687308,0,1
8.62,0.32,72.27,5466,687341,0,1
8.79,0.78,73.30,5500,687376,0,1
8.33,1.74,73.88,5535,687411,1,1
7.21,2.57,74.40,5570,687446,1,1
5.06,2.35,74.34,5603,687480,1,1
3.92,2.87,73.26,5638,687513,1,1
5.69,3.68,71.91,5672,687548,1,1
8.05,3.84,71.08,5707,687581,1,1
10.13,4.56,70.23,5740,687618,1,1
12.01,4.99,69.18,5777,687652,1,1
13.23,3.90,68.80,5812,687685,1,1
13.83,2.88,69.35,5847,687720,1,1
13.37,2.04,70.12,5881,687755,1,1
13.45,1.96,70.19,5918,687790,1,0
12.51,2.87,69.85,5953,687826,1,0
11.54,1.76,69.23,5988,687861,1,0
10.98,2.21,68.58,6023,687896,1,0
11.35,3.04,67.97,6060,687931,0,0
12.98,3.30,67.15,6094,687968,0,0
13.32,4.90,67.38,6129,688003,0,0
14.63,6.10,67.60,6166,688039,0,0
15.47,6.54,68.28,6201,688074,0,0
13.00,6.78,69.30,6236,688109,0,0
10.33,7.16,69.59,6270,688144,0,0
8.30,7.21,69.59,6307,688179,0,0
7.23,6.55,69.77,6340,688216,0,0
6.60,5.11,69.39,6375,688250,0,0
6.15,4.53,68.47,6410,688287,0,0
6.59,3.77,67.21,6445,688322,0,0
7.85,3.40,66.25,6477,688355,0,0
8.74,1.99,66.00,6512,688390,0,0
9.20,2.24,65.99,6547,688424,0,0
9.46,2.16,66.14,6582,688459,1,0
7.67,2.43,67.28,6615,688494,1,0
7.14,3.22,67.59,6649,688527,1,0
6.85,4.51,67.20,6684,688562,1,0
5.43,6.34,66.55,6719,688596,1,0
5.34,6.16,66.20,6752,688631,1,0
6.94,5.48,65.87,6787,688666,1,0
8.97,5.14,65.40,6821,688699,1,0
11.07,5.70,64.54,6856,688734,1,0
12.53,5.36,64.04,6891,688771,1,0
13.01,4.16,64.27,6926,688803,1,0
13.24,3.18,64.55,6961,688838,1,0
13.66,2.37,64.68,6998,688871,1,0
13.78,2.92,64.88,7032,688908,1,0
11.84,3.10,64.67,7067,688945,1,0
10.21,2.15,64.38,7104,688979,0,0
9.32,3.11,63.91,7139,689014,0,0
10.55,2.96,62.40,7174,689049,0,0
11.98,3.50,60.93,7208,689084,0,0
12.23,5.19,60.51,7243,689119,0,0
12.84,6.89,59.84,7278,689158,0,0
13.27,7.48,59.11,7315,689190,0,0
12.95,6.79,58.23,7350,689225,0,0
11.08,6.45,57.57,7385,689260,0,0
8.91,6.31,56.93,7419,689297,0,0
7.92,5.31,55.85,7454,689332,0,0
7.70,4.10,53.87,7489,689367,0,0
8.22,2.39,49.43,7524,689446,0,0
8.64,2.24,48.60,7557,689463,1,0
9.15,2.16,47.91,7591,689479,1,0
9.65,1.51,47.29,7626,689506,1,0
9.71,1.05,46.85,7661,689541,1,0
9.85,1.39,46.38,7696,689577,1,0
10.00,2.17,45.85,7729,689610,1,0
9.92,3.72,44.70,7766,689645,1,0
8.58,4.47,43.82,7798,689678,1,0
6.92,5.13,42.49,7833,689713,1,0
6.93,4.97,39.80,7868,689747,1,0
8.13,5.30,36.41,7903,689784,1,0
9.10,5.98,32.78,7936,689819,1,0
10.05,6.18,29.29,7970,689854,1,0
10.89,5.60,26.37,8005,689887,1,0
12.26,4.93,23.40,8042,689930,1,0
13.66,4.13,20.72,8077,689973,1,0
14.23,3.94,19.57,8112,689995,0,0
14.49,3.95,18.60,8146,690024,0,0
13.13,4.17,18.59,8183,690061,0,0
11.63,4.15,18.78,8218,690096,0,0
10.93,3.87,18.84,8253,690132,0,0
10.71,3.15,18.72,8288,690167,0,0
10.65,3.02,18.56,8325,690202,0,0
10.21,4.16,18.25,8359,690237,0,0
9.69,4.99,17.56,8394,690274,0,0
5.34,4.37,11.24,8429,690403,0,0
4.78,4.77,10.12,8464,690432,0,0
4.53,5.01,9.50,8499,690448,0,0
4.31,5.07,8.85,8531,690464,0,0
4.05,5.04,8.16,8564,690481,1,0
3.49,4.49,6.12,8597,690522,1,0
3.19,4.35,5.44,8632,690538,1,0
2.99,4.04,4.72,8665,690554,1,0
2.83,2.53,3.36,8697,690585,1,0
2.56,2.54,0.97,8730,690628,1,0
2.51,3.22,-0.77,8765,690653,1,0
1.59,3.24,-3.08,8798,690685,1,0
1.32,3.54,-4.46,8833,690718,1,0
1.67,2.70,-5.04,8867,690753,1,0
1.85,2.38,-5.66,8902,690786,1,0
3.16,1.42,-7.38,8935,690829,1,1
4.19,1.36,-8.60,8970,690855,1,1
5.14,1.45,-9.40,9005,690888,1,1
6.34,2.01,-9.31,9039,690923,1,1
7.79,2.01,-8.51,9072,690958,1,1
9.08,1.63,-7.61,9107,690991,1,1
9.93,1.76,-6.40,9142,691025,0,1
10.12,2.55,-4.73,9177,691062,0,1
10.06,2.71,-3.24,9211,691095,0,1
10.50,3.22,-2.06,9246,691130,0,1
11.23,2.72,-1.14,9281,691163,0,1
12.64,2.22,-0.35,9318,691197,0,1
12.52,3.14,1.38,9353,691234,0,1
11.35,4.29,4.04,9388,691269,0,1
10.57,5.69,7.01,9420,691308,0,1
10.38,6.22,8.98,9455,691341,0,1
7.45,5.75,13.17,9490,691419,0,1
6.58,5.69,14.19,9525,691435,0,1
5.88,5.71,15.26,9560,691451,0,1
5.29,5.31,16.97,9592,691478,0,1
5.17,4.87,18.74,9627,691515,0,1
4.81,4.19,20.23,9662,691548,1,1
3.98,3.26,21.56,9697,691582,1,1
3.28,2.44,22.59,9730,691617,1,1
3.81,1.81,23.30,9764,691650,1,1
4.82,0.18,23.95,9799,691685,1,1
6.10,-1.28,25.33,9834,691720,1,1
6.37,-1.27,28.19,9869,691763,1,1
5.11,-0.07,31.52,9904,691830,1,1
3.87,0.02,33.11,9938,691865,1,1
3.12,0.11,33.78,9973,691881,1,1
2.25,0.43,34.43,10008,691898,1,1
3.82,0.66,35.09,10043,691939,1,1
5.44,0.58,35.64,10078,691963,1,1
8.46,1.08,36.76,10115,692006,1,1
10.82,2.00,40.24,10149,692074,0,1
10.93,1.89,41.39,10186,692090,0,1
11.03,1.77,42.57,10221,692107,0,1
11.70,1.59,45.31,10258,692150,0,1
12.17,2.31,46.59,10295,692174,0,1
11.45,3.08,48.25,10332,692211,0,1
10.90,1.32,49.39,10369,692248,0,1
9.80,1.24,50.44,10403,692285,0,1
10.43,1.33,50.58,10440,692320,0,1
12.23,1.57,50.23,10475,692357,0,1
12.28,3.69,50.93,10512,692393,0,1
12.73,4.36,52.34,10549,692430,0,1
13.97,5.16,53.88,10586,692465,0,1
13.28,5.74,55.94,10620,692502,0,1
11.61,6.18,57.75,10657,692539,0,1
9.15,6.51,59.30,10694,692574,1,1
7.13,5.55,60.25,10729,692611,1,1
5.94,4.09,60.08,10766,692647,1,1
5.57,2.92,59.28,10801,692684,1,1
5.87,2.49,58.52,10835,692721,1,1
7.23,1.63,58.22,10870,692764,1,1
7.95,0.43,58.39,10907,692791,1,1
8.56,0.57,58.83,10942,692828,1,1
7.47,2.82,60.42,10977,692871,1,1
6.60,2.87,61.65,11012,692899,1,1
6.09,3.19,62.11,11048,692934,1,1
4.32,4.99,61.01,11083,692969,1,1
3.88,5.70,59.38,11118,693004,1,1
5.81,6.17,57.56,11153,693039,1,1
8.39,6.49,56.42,11190,693075,0,1
10.37,7.57,55.44,11225,693110,0,1
11.82,7.58,54.93,11261,693145,0,1
12.36,6.44,55.33,11298,693180,0,1
12.16,5.16,55.58,11333,693217,0,1
11.72,4.04,55.27,11370,693252,0,1
11.54,4.01,54.63,11407,693288,0,1
10.01,4.23,54.40,11444,693325,0,1
7.33,4.78,54.42,11479,693362,0,1
6.57,5.23,53.97,11515,693399,0,1
7.54,5.95,52.61,11550,693434,0,1
7.88,7.39,51.26,11585,693471,0,1
7.86,8.31,48.18,11620,693510,0,1
5.80,8.26,39.90,11657,693585,1,1
4.94,8.00,37.52,11692,693606,1,1
4.45,7.78,35.46,11726,693622,1,1
3.97,7.77,31.66,11763,693651,1,1
3.16,7.87,27.42,11798,693684,1,1
2.56,7.23,21.69,11833,693721,1,1
1.86,7.10,15.50,11868,693755,1,1
1.20,7.22,9.10,11905,693790,1,1
0.89,7.17,2.30,11937,693825,1,0
1.04,7.08,-5.17,11972,693862,1,0
0.94,7.56,-11.90,12007,693897,1,0
0.81,8.62,-18.12,12044,693934,1,0
1.37,9.68,-24.77,12081,693968,1,0
2.14,11.52,-30.90,12118,694001,1,0
2.25,13.94,-35.74,12154,694036,1,0
1.70,15.30,-38.76,12191,694073,1,0
1.87,15.94,-41.35,12230,694110,0,0
2.55,16.54,-43.88,12267,694147,0,0
1.09,18.68,-44.49,12304,694185,0,0
-0.06,20.19,-44.93,12341,694222,0,0
-0.28,22.10,-45.68,12380,694259,0,0
